transaction_hash,block_number,from_address,to_address,value,token_name,token_symbol,timestamp,gas,gas_price,nonce,input_data
0x9bab2daf8e57713f0b06c049671b07e3e8ba565ca35b9e61b1ad0de25c337d5d,20974931,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,47664637989864837362,Metis Token,Metis,2024-10-16 01:46:35,166139,9070763775,21101,deprecated
0x729c7aff877ec75fc24bc1663afb96bc6a7bbac20a76c4484db3db57785f2cda,20974974,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,52145719738971085790,Metis Token,Metis,2024-10-16 01:55:11,166091,9577339997,21103,deprecated
0x7d540c0c993d7b40b4c967f3f88bc3dcf15b23b6cebce198c4a5915022955094,20975031,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,55024857100468322304,Metis Token,Metis,2024-10-16 02:06:59,166412,11366211128,19791,deprecated
0x73d9a59631aaca24b2aa66ad30bdbd6240807773d411997581e812d3645ff3de,20975056,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,62451914118018105352,Metis Token,Metis,2024-10-16 02:11:59,500011,19403189100,1061466,deprecated
0xa651a1e12bdc93b42dd093d5d63e782594e133d9880a9217edfcd11403b04720,20975058,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,143155384818088400000,Metis Token,Metis,2024-10-16 02:12:23,204776,72118334809,67611,deprecated
0x7a213db4f52ab328caabc3b8f699360a3cf9bef431fe5d0aacca7449e1844e51,20975109,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x74de5d4fcbf63e00296fd95d33236b9794016631,15751183256269153871,Metis Token,Metis,2024-10-16 02:22:35,216667,20340251699,146,deprecated
0x89b4547393940abc8ba40a69da152fd41964c7d9773a17ea51ad453a062fff30,20975136,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,67770617316663772067,Metis Token,Metis,2024-10-16 02:27:59,500011,16972978791,1061470,deprecated
0xa1965cac4aba40249af8775ce74135a788f0487c9095ec8162d33ea9f6fe5ce5,20975257,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,58276192660262880000,Metis Token,Metis,2024-10-16 02:52:23,266400,13286734802,67323,deprecated
0xba639325f985047dcac00943b9477e2f116fee1b302782c160dde42a786ecd6a,20975448,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x74de5d4fcbf63e00296fd95d33236b9794016631,24182570458436959055,Metis Token,Metis,2024-10-16 03:30:47,330352,14598029218,310,deprecated
0x6facc0f8a25ce2a5bf98f98d1faac69d65450ddf91e5f35888ec0961084103b5,20975487,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,5937013294871362286,Metis Token,Metis,2024-10-16 03:38:35,455241,13614704493,15,deprecated
0x342955f45acd68dcfbbe2751ea23e0247ff81d4520e53391e99d0b52b021de47,20975550,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,57520000000000000000,Metis Token,Metis,2024-10-16 03:51:11,265122,19760190550,67627,deprecated
0x12d33607bd10b2232f77dbcd43ca71242365d720f990771f76c857a7eefce2f8,20975588,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,50919384711805572291,Metis Token,Metis,2024-10-16 03:58:47,166346,10348619597,21109,deprecated
0x05a5c4be7309e398ba9d89d23d017ed32369277a12cae28a01d88add4f8152d0,20975714,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,66653286608419240353,Metis Token,Metis,2024-10-16 04:24:11,166382,17007477016,21385,deprecated
0xc377f52f85285ca108d378a284cba79d20128aaec89351d44f7ff6caa8299668,20975719,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,73093467176191301224,Metis Token,Metis,2024-10-16 04:25:11,500007,17197966894,1061494,deprecated
0xb332ffdaad2c19fa62ed76c34e7f59ac55428d292db82f55416ea70f8c641632,20975753,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,46016000000000010000,Metis Token,Metis,2024-10-16 04:31:59,205590,12817131493,67636,deprecated
0x743b47e1f18800cdb95e1f0774028f0c4232ffa2f80004be24b982ae17354af1,20975799,0xe43ca1dee3f0fc1e2df73a0745674545f11a59f5,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,3943683419790000000,Metis Token,Metis,2024-10-16 04:41:11,766634,10594975035,80,deprecated
0x184d0f311a6e0ca4d46945c155b73521e830475680bb692bc9825999a278aa15,20976052,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,50877035183651590000,Metis Token,Metis,2024-10-16 05:31:47,205366,11057978201,67349,deprecated
0x336bf5eda5ade10832a6b6ea9f3799b4547be66f749320797fbe749715206921,20976054,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,52852156926260110000,Metis Token,Metis,2024-10-16 05:32:11,205418,15987382276,67643,deprecated
0x6254b3e7a2b28a9c316e997e35a38f9dca3e56c9fa3f911fcc0ca1b8e45cd5dc,20976132,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,48235107387401003156,Metis Token,Metis,2024-10-16 05:47:59,166259,9077995929,26641,deprecated
0x0fee29f01cd768e12497f933c3dec647a68d52a537b08378b00cad43a20ec168,20976152,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,78147684924439090000,Metis Token,Metis,2024-10-16 05:51:59,202770,22002960365,67647,deprecated
0x84115c59b09debaa46c944c3417c85b87ac90a51c49060593aaadc6728a471fd,20976244,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,23820312381569839444,Metis Token,Metis,2024-10-16 06:10:35,236811,9469074310,76,deprecated
0x88ba6c5ef4a7acfa062a8959b6472496a2020577c9f6de3260d52ed34683f172,20976254,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,72735873916619310000,Metis Token,Metis,2024-10-16 06:12:47,265282,17465524572,67355,deprecated
0xcfe79b7569b5e4bf902b665e962aa9ecb2e6cff01c478b00530bb0e4b154f106,20976308,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,169978104831286271231,Metis Token,Metis,2024-10-16 06:23:35,500011,80129897468,1061528,deprecated
0xc0a25ac269cb416ce138e8c743350c0a9c33f42be7db90dee589e2db88ac8b0b,20976321,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,61097019000051167397,Metis Token,Metis,2024-10-16 06:26:11,500031,17272022046,1061531,deprecated
0x250b490198568f6b615ade59ee7541b5b980422fe337aa3af8b118abf19d3df3,20976469,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,90087908165593839323,Metis Token,Metis,2024-10-16 06:55:47,356244,9872648668,501,deprecated
0x9ae10ab398df653f79c856545e2d92bc8099110e5ae4bd0cd37095cba71d0691,20976482,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,85020557628961719573,Metis Token,Metis,2024-10-16 06:58:23,500007,28883260906,1061541,deprecated
0x2f713c238ebec4e97bf6100ac9f2102058e81a7e17c9fb1082202c84fc756c24,20976486,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,59781761677196995703,Metis Token,Metis,2024-10-16 06:59:11,500011,15207639852,1061542,deprecated
0xc7ccc76a36ad8ccb48c0574badd308b92fb6e3d5e6b44d910011806f248c8eda,20976499,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,52969529274660771010,Metis Token,Metis,2024-10-16 07:01:47,164762,8706982958,27227,deprecated
0x36b8356fd6eac2bcc6b2cf5407aa21ab62875ab300c7ea5a9862c71d21ee3737,20976610,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,74935157232950590000,Metis Token,Metis,2024-10-16 07:24:11,204626,20269503211,67663,deprecated
0x13ba39976319df4b7905525ab60e5004bea3c3daa18d820de22adca39a09dc31,20976613,0x77995f98b5f16282b3377465064b03224ca4befb,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,50051683441984911902,Metis Token,Metis,2024-10-16 07:24:47,360406,11235345268,69,deprecated
0xa43fd90bb31c646a04a9366e0d2177bc1072ecb34a91272ac4c02f8c6f03a06a,20976921,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,66840000000000000000,Metis Token,Metis,2024-10-16 08:26:35,204618,19090090240,67670,deprecated
0x8e888913526f3f63ea9d8defc32e503df8315a8ad7971bc8e0cb3282421413db,20976950,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x74de5d4fcbf63e00296fd95d33236b9794016631,19402992059467145984,Metis Token,Metis,2024-10-16 08:32:23,343165,11624180097,63,deprecated
0xfa9b969d4c1ca72d6b922016aa7dafed23b7520aa1acd8e77c2064de69e9caab,20976973,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,35552000000000000000,Metis Token,Metis,2024-10-16 08:36:59,205350,12059494235,67378,deprecated
0x88065307516bdf288ccfca3c99ae232dc22b8458a9d7eb9d90fb2ad8a3da8ade,20977133,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,52792000000000000000,Metis Token,Metis,2024-10-16 09:09:11,204590,16175325978,67676,deprecated
0x97a3d471008d13c60b64ae495885364b806a8ba31baea36b9debf21d05a9c533,20977304,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,50832000000000010000,Metis Token,Metis,2024-10-16 09:43:47,202854,16308066167,67388,deprecated
0x075a364b76ac6f01ca23708a9c49a69d2c8edf2e96301633d7942c01941823c2,20977310,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,200500000000000000000,Metis Token,Metis,2024-10-16 09:44:59,290831,12525489974,1683,deprecated
0xb03ce0c37edefc5786bfdf50aa888fe86bce6a08d599e88093f15b996c6e151a,20977310,0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,56548766974086436768,Metis Token,Metis,2024-10-16 09:44:59,215904,21923334774,3986,deprecated
0x9edd93d1e79f3c3a97747455b680252e2b5acb890f58c250a22d2abdb67e7bf1,20977312,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,37824000000000000000,Metis Token,Metis,2024-10-16 09:45:23,200000,11764209282,67389,deprecated
0x301eddfff12e10eae86e1b4dc185de16f5a004c31b9435029f0b0b59bb9f3d9c,20977431,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,53376000000000000000,Metis Token,Metis,2024-10-16 10:09:11,265212,14202815884,67392,deprecated
0x2fec361c4c0cfea78afd56dbcfb3c8cadb9e0301eeff4fa0187fa0eaf8b1f2a3,20977495,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,60059964984499700000,Metis Token,Metis,2024-10-16 10:22:11,266404,13773731881,67394,deprecated
0x22559f1660299eddb043ee2af16cdeed75c0cafcb1277b5a0a2778f119a35bc6,20977559,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,60957407430021603414,Metis Token,Metis,2024-10-16 10:34:59,500007,16119303350,1061599,deprecated
0xbbb3e4153d482de2cf8b0882c3f0f83055886709100d62e8b13ec36754754ccf,20977690,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xbfe40e00c6b0d0052912ecd2fa17909c756e9f52,224191394464424944763,Metis Token,Metis,2024-10-16 11:01:23,307998,12322814244,1701,deprecated
0x6575e55cdaae955d7cb42ca2056219c3269257bdb08fe3488026b0aae7795229,20977690,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,187375236313848924813,Metis Token,Metis,2024-10-16 11:01:23,201526,12552694243,22172,deprecated
0x5bacb219360cb4a12b72932d4221fe99c68ecad35feaef6dfc46e8574555d7fe,20977747,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xbfe40e00c6b0d0052912ecd2fa17909c756e9f52,230575000000000000000,Metis Token,Metis,2024-10-16 11:12:59,296212,11816966310,1702,deprecated
0xb79d84e5fa31790cee330214f68a42a589920cc9413258e52366bb2396f67d1e,20977747,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,199853788450239414272,Metis Token,Metis,2024-10-16 11:12:59,201604,12075946310,25139,deprecated
0xdc09e18e59777e1aec51bd9c5ac6a1de8637b7721249918c39f3af7a6d6937c2,20977748,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,65008472725900090042,Metis Token,Metis,2024-10-16 11:13:11,500011,18989832824,1061603,deprecated
0xe7f32967aa143b1c3ba42b1740d9af94caf1565f27c870e7eb4a4a01f545b7d4,20977794,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,62656000000000010000,Metis Token,Metis,2024-10-16 11:22:35,204764,16068762065,67698,deprecated
0x087894aac5ea07862371eb86d3835b78a5b2c7718f854059adaf1c4f4d2938d4,20977820,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xfecd16177770137f7885141c4d95e07533999d8d,29772851226483496404,Metis Token,Metis,2024-10-16 11:27:47,379334,10896142399,567,deprecated
0xcf51eede7792414512de0a62dbafb2cd149d98c7d698f3cfa911da7549fdfae0,20977840,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,454678097756815482,Metis Token,Metis,2024-10-16 11:31:47,450878,11500000000,22,deprecated
0xfd9972c073829b9deeb493e2ce4e41c013ab4cfc1ea0d68db132b54f247c3f3f,20977859,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,67606383399787924709,Metis Token,Metis,2024-10-16 11:35:35,331022,13702829893,855,deprecated
0x7ba3c116ed608d7ec6cba4e3b33f010ae2b3c283f0a86a9fd805e388c2ae7f86,20977865,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x1f2f10d1c40777ae1da742455c65828ff36df387,95889178835718439353,Metis Token,Metis,2024-10-16 11:36:47,513681,11041054685,3669232,deprecated
0x7ba3c116ed608d7ec6cba4e3b33f010ae2b3c283f0a86a9fd805e388c2ae7f86,20977865,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,95889177588124443145,Metis Token,Metis,2024-10-16 11:36:47,513681,11041054685,3669232,deprecated
0xdd288e396355116938be34344e0344d941c95eaaa929cf2180eea43814734a86,20977865,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,133502069673179870733,Metis Token,Metis,2024-10-16 11:36:47,317594,12082257748,856,deprecated
0x0353b34f9bbc90b1092b3734975fc000a008b2f58217606528452b7398b2ea87,20977865,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x1f2f10d1c40777ae1da742455c65828ff36df387,24463430921263183513,Metis Token,Metis,2024-10-16 11:36:47,311551,148968470603,3669233,deprecated
0x0353b34f9bbc90b1092b3734975fc000a008b2f58217606528452b7398b2ea87,20977865,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,24463428326912051436,Metis Token,Metis,2024-10-16 11:36:47,311551,148968470603,3669233,deprecated
0xba67a1ea0220f4543ec0d060a1a1dc4a1965a1a8459c4be276efccb8d7f8f4b1,20977865,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,126614880138511568722,Metis Token,Metis,2024-10-16 11:36:47,1999989,11041054685,19740,deprecated
0xa5a079d97daa8f4328e9d20387ee79d6fe2ab37d869522649162e05d4f07ec6e,20977871,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,247740386102232933567,Metis Token,Metis,2024-10-16 11:37:59,801506,14477212513,11015,deprecated
0x0d77831106f505a5ed5f42a9328d794b32e43d433e54b9958a2254c6fcce6f44,20977871,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,190475129240156995584,Metis Token,Metis,2024-10-16 11:37:59,157625,204555054800,19793,deprecated
0x1df0e3582b29da7d5d40067fc52c8dfa1abe50fd89fa0b635ccc1668ce76af0c,20977872,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,91399749695145356000,Metis Token,Metis,2024-10-16 11:38:11,500027,24260480011,1061610,deprecated
0xf1c05e6d66fa76912af6fa0ea3d003202eb91b4b523cf4ce8ea9ca39fef3bf90,20977895,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xe37e799d5077682fa0a244d46e5649f71457bd09,124846380008042508038,Metis Token,Metis,2024-10-16 11:42:59,610025,13173596942,19804,deprecated
0xffbf9ac66a8af85c1a9a73dafb7ff5b0f22f0b6d38b67becb712cecdb7c81315,20977895,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,113434398845328572416,Metis Token,Metis,2024-10-16 11:42:59,1999998,11377122064,22654,deprecated
0xe898654abf1a4eba21fb3235fcee6ba81f8dbbc605e541d0d74a3ac786a83cbc,20977902,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,6731531786064864750,Metis Token,Metis,2024-10-16 11:44:23,217416,12392645706,1138,deprecated
0xa6489001ecce20e800d3038c7d004c42fd06c5f82ca541e2c55a955e044bba8a,20977935,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1389440156499838408,Metis Token,Metis,2024-10-16 11:50:59,439142,17600000000,24,deprecated
0xc4add2bfe8adc2bdd319a389daf27519e9c8489fc2183fe73c4ebaf3c3c1823f,20977953,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2982555087262023186,Metis Token,Metis,2024-10-16 11:54:35,438614,19411586013,26,deprecated
0xd3895261b067d9416adfa143482cc4460623a11c25e1849bfad9fd6c6dd44fe6,20977988,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,14333852792171007789,Metis Token,Metis,2024-10-16 12:01:35,438648,16700000000,28,deprecated
0x6f14db02ac5f6b049b922faf8b6c72a4e90d6715b992be127c51f7aaa1c12f8f,20978105,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,63248000000000000000,Metis Token,Metis,2024-10-16 12:25:11,202742,26354481518,67415,deprecated
0x91f34326eb320fc0fa9f334aca5b4ad46ea23431e6285a29fb91d4142292c2ea,20978109,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xd249942f6d417cbfdcb792b1229353b66c790726,79562047894738121636,Metis Token,Metis,2024-10-16 12:25:59,164173,22515749155,146017,deprecated
0xf0acac323d2ef1e3a2b48f5de2d945d9e2b526a6d2f45d38f463ddadd92aad6d,20978127,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xa9048585166f4f7c4589ade19567bb538035ed36,99263910941985298693,Metis Token,Metis,2024-10-16 12:29:35,780442,18677769655,9024,deprecated
0xcfdc3d38479ee351a58995c1b6e8a991d20129efb3aca17a18067ae81a506ce9,20978132,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,47272000000000010000,Metis Token,Metis,2024-10-16 12:30:35,203258,20391159335,67416,deprecated
0xc0b109b361a7c40058e247d7dc7547866fe3e33caf76ca16b66788d9f0fa2dde,20978141,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,59416000000000000000,Metis Token,Metis,2024-10-16 12:32:23,205160,26083533765,67709,deprecated
0x4033e2245cb3349012f6241d49b42a34f28e71690f8ce7bb50331ba5d94f5d99,20978233,0x916e2db633bafd860b84aed9c058d20f065a71c5,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,109188461845406258343,Metis Token,Metis,2024-10-16 12:50:47,398172,19003923610,92,deprecated
0x231897a0b86cb7728febf539ec7abf922828a82c6b6e6148488f0470bc679f12,20978233,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,117470151485482052860,Metis Token,Metis,2024-10-16 12:50:47,157532,18551865480,21463,deprecated
0xed673c6dadae9a24e32442276892763ce014c06d78136a761a13919bd9a96248,20978239,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,91795439058119470423,Metis Token,Metis,2024-10-16 12:51:59,500011,28980456260,1061630,deprecated
0x6bc8cb118cec384e95687e1545434deb90dea49ce15996180ca57cd9c4288382,20978294,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,78683913662687700000,Metis Token,Metis,2024-10-16 13:02:59,265144,22181451391,67710,deprecated
0x02dcadb14064b4fb4f9aaed9dc97564019aa655e45703a483ea51ecfc523f2c9,20978326,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x74de5d4fcbf63e00296fd95d33236b9794016631,5712875565363735153,Metis Token,Metis,2024-10-16 13:09:23,235022,18153489497,0,deprecated
0xa1be3d2ce2ca6119dce09ed6db9d3c45e905e132783dae31d94775b8eab27bef,20978394,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xe37e799d5077682fa0a244d46e5649f71457bd09,121450796111110111962,Metis Token,Metis,2024-10-16 13:22:59,608577,16207271400,9026,deprecated
0xb3e91cd05c9620f5957158cb0f73c49bbd4aaa903c0e0457c0d25e92598521e4,20978427,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xa9048585166f4f7c4589ade19567bb538035ed36,97553460654259033773,Metis Token,Metis,2024-10-16 13:29:35,594618,14880076040,9027,deprecated
0xc0603ad0ef6c89b2d6c4ea46c0cad6f3c6a651544663b308239b8b0a44f36534,20978427,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,109707103973810733056,Metis Token,Metis,2024-10-16 13:29:35,1999998,13739593068,22662,deprecated
0x2842c895dc82ce8895d280ae5feff8368cd88383972214032315d28703831f14,20978435,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,79344000000000010000,Metis Token,Metis,2024-10-16 13:31:11,205168,29449049909,67426,deprecated
0x17a19a077900f9e246adf183a18f2835876bbb28193561017cd71308a7c7260e,20978436,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xa9048585166f4f7c4589ade19567bb538035ed36,23127367223765049553,Metis Token,Metis,2024-10-16 13:31:23,563181,16230428340,12979,deprecated
0x0365f12bec4f617b679d58833008957d9eb94ee43a84e38459548da067502378,20978439,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,47880000000000000000,Metis Token,Metis,2024-10-16 13:31:59,205056,18946963008,67717,deprecated
0xdb0d269e47074aad47326820692e866a63f011fb5a2e3005ea8a1bba6f4d2804,20978446,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,101080189098080635199,Metis Token,Metis,2024-10-16 13:33:23,500007,36694209417,1061638,deprecated
0x973d9cbc4469fbb2b783b399a1635d9c36c51dc81d564e2e84cb46b6d3f7423d,20978460,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,47128000000000000000,Metis Token,Metis,2024-10-16 13:36:11,205080,18655075026,67718,deprecated
0xf181eca9e13002f1239f09f0685f8d420b0a5c112edc51600ed9f7bec84c82d7,20978471,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,70970847283843900000,Metis Token,Metis,2024-10-16 13:38:23,205176,22466515089,67429,deprecated
0x2f553dbe9c51f92dcfc318960083ffc44ee58c13f98830bd82678a485726cb6f,20978516,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,124137808832640001136,Metis Token,Metis,2024-10-16 13:47:23,826680,20329628082,12201,deprecated
0xc9bfceee8ace25558aa326198d418dfe1c82f35e72fca4f29346d4a6cd0a595d,20978531,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,64334068465406350000,Metis Token,Metis,2024-10-16 13:50:23,205172,20877678763,67723,deprecated
0x389237bd49fb1b0fdd334b90bfd81071864db6040095ba1d43848e48d18024ac,20978542,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,66340261419883871176,Metis Token,Metis,2024-10-16 13:52:35,166401,16456837248,22177,deprecated
0xf8d4483ff79e25d9c9cc4f716e56f69200789e53c45cc51d7ce035d25760df2e,20978575,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,58407342241596900069,Metis Token,Metis,2024-10-16 13:59:11,267680,17317270447,1998,deprecated
0xdb4fa7a5ad75e16028920be79907a2fd9a25f2226fa9ba5e3ae8da555b863229,20978580,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,78474918612344815557,Metis Token,Metis,2024-10-16 14:00:11,500011,21695897790,1061645,deprecated
